"汉字","读音","第二读音","第三读音","第四读音","ID"
"糁","shen","san",,,6407
"糇","hou",,,,6408
"糌","zan",,,,6409
"糍","ci",,,,6410
"糈","xu",,,,6411
"糗","qiu",,,,6413
"糨","jiang",,,,6414
"艮","gen",,,,6415
"暨","ji",,,,6416
"羿","yi",,,,6417
"翎","ling",,,,6418
"翥","zhu",,,,6420
"翡","fei",,,,6421
"翦","jian",,,,6422
"翩","pian",,,,6423
"翳","yi",,,,6425
"絷","zhi",,,,6426
"綦","qi",,,,6427
"綮","qing",,,,6428
"繇","you","yao","zhou",,6429
"麸","fu",,,,6431
"麴","qu",,,,6432
"赳","jiu",,,,6433
"趄","qie","ju",,,6434
"趔","lie",,,,6435
"趱","zan",,,,6437
"赧","nan",,,,6438
"赭","zhe",,,,6439
"豇","jiang",,,,6440
"豉","chi",,,,6441
"酐","gan",,,,6443
"酎","zhou",,,,6444
"酏","yi",,,,6445
"酤","gu",,,,6446
"酢","cu","zuo",,,6447
"酡","tuo",,,,6448
"酩","ming",,,,6450
"酯","zhi",,,,6451
"酽","yan",,,,6452
"酾","shai",,,,6453
"酲","cheng",,,,6454
"酴","tu",,,,6455
"醌","kun",,,,6457
"醅","pei",,,,6458
"醐","hu",,,,6459
"醍","ti",,,,6460
"醑","xu",,,,6461
"醣","tang",,,,6463
"醪","lao",,,,6464
"醭","bu",,,,6465
"醮","jiao",,,,6466
"醯","xi",,,,6467
"醴","li",,,,6469
"醺","xun",,,,6470
"豕","shi",,,,6471
"鹾","cuo",,,,6472
"趸","dun",,,,6473
"踅","xue",,,,6475
"蹙","cu",,,,6476
"蹩","bie",,,,6477
"趵","bao",,,,6478
"趿","ta",,,,6479
"趼","yan",,,,6480
"跄","qiang",,,,6482
"跖","zhi",,,,6483
"跗","fu",,,,6484
"跚","shan",,,,6485
"跞","li","luo",,,6486
"跏","jia",,,,6488
"跛","bo",,,,6489
"跆","tai",,,,6490
"跬","kui",,,,6491
"跷","qiao",,,,6492
"跣","xian",,,,6494
"跹","xian",,,,6495
"跻","ji",,,,6496
"跤","jiao",,,,6497
"踉","liang",,,,6498
"踔","chuo",,,,6500
"踝","huai",,,,6501
"踟","chi",,,,6502
"踬","zhi",,,,6503
"踮","dian",,,,6504
"踯","zhi",,,,6506
"踺","jian",,,,6507
"蹀","xie",,,,6508
"踹","chuai",,,,6509
"踽","ju",,,,6511
"踱","duo",,,,6512
"蹉","cuo",,,,6513
"蹁","pian",,,,6514
"蹂","rou",,,,6515
"蹑","nie",,,,6516
"蹒","pan",,,,6517
"蹰","chu",,,,6519
"蹶","jue",,,,6520
"蹼","pu",,,,6521
"蹯","fan",,,,6522
"躅","zhu",,,,6524
"躏","lin",,,,6525
"躔","chan",,,,6526
"躐","lie",,,,6527
"躜","zuan",,,,6528
"豸","zhi",,,,6530
"貂","diao",,,,6531
"貊","mo",,,,6532
"貘","mo",,,,6534
"貔","pi",,,,6535
"斛","hu",,,,6536
"觖","jue",,,,6537
"觞","shang",,,,6538
"觜","zui","zi",,,6540
"觥","gong",,,,6541
"觫","su",,,,6542
"觯","zhi",,,,6543
"訾","zi",,,,6544
"靓","jiang","liang",,,6546
"雩","yu",,,,6547
"雳","li",,,,6548
"雯","wen",,,,6549
"霆","ting",,,,6550
"霈","pei",,,,6552
"霏","fei",,,,6553
"霎","sha",,,,6554
"霪","yin",,,,6555
"霭","ai",,,,6556
"霾","mai",,,,6558
"龀","chen",,,,6559
"龃","ju",,,,6560
"龅","bao",,,,6561
"龆","tiao",,,,6562
"龇","zi",,,,6563
"龉","yu",,,,6565
"龊","chuo",,,,6566
"龌","wo",,,,6567
"黾","min",,,,6568
"鼋","yuan",,,,6569
"鼍","tuo",,,,6570
"隹","zhui",,,,6571
"隽","juan",,,,6573
"雎","ju",,,,6574
"雒","luo",,,,6575
"瞿","qu",,,,6576
"雠","chou",,,,6577
"銮","luan",,,,6579
"鋈","wu",,,,6580
"錾","zan",,,,6581
"鍪","mou",,,,6582
"鏊","ao",,,,6583
"鎏","liu",,,,6584
"鑫","xin",,,,6586
"鱿","you",,,,6587
"鲂","fang",,,,6588
"鲅","ba",,,,6589
"鲆","ping",,,,6590
"鲈","lu",,,,6592
"稣","su",,,,6593
"鲋","fu",,,,6594
"鲎","hou",,,,6595
"鲐","tai",,,,6596
"鲑","gui",,,,6597
"鲔","wei",,,,6599
"鲕","er",,,,6600
"鲚","ji",,,,6601
"鲛","jiao",,,,6602
"鲞","xiang",,,,6603
"鲠","geng",,,,6605
"鲡","li",,,,6606
"鲢","lian",,,,6607
"鲣","jian",,,,6608
"鲥","shi",,,,6609
"鲦","tiao",,,,6610
"鲨","sha",,,,6612
"鲩","huan",,,,6613
"鲫","ji",,,,6614
"鲭","qing",,,,6615
"鲮","ling",,,,6616
"鲱","fei",,,,6618
"鲲","kun",,,,6619
"鲳","chang",,,,6620
"鲴","gu",,,,6621
"鲵","ni",,,,6622
"鲷","diao",,,,6624
"鲺","shi",,,,6625
"鲻","zi",,,,6626
"鲼","fen",,,,6627
"鲽","die",,,,6628
"鳄","e",,,,6629
"鳆","fu",,,,6631
"鳇","huang",,,,6632
"鳊","bian",,,,6633
"鳋","sao",,,,6634
"鳌","ao",,,,6635
"鳎","ta",,,,6637
"鳏","guan",,,,6638
"鳐","yao",,,,6639
"鳓","le",,,,6640
"鳔","biao",,,,6641
"鳗","man",,,,6643
"鳘","min",,,,6644
"鳙","yong",,,,6645
"鳜","gui",,,,6646
"鳝","shan",,,,6647
"鳢","li",,,,6649
"靼","da",,,,6650
"鞅","yang",,,,6651
"鞑","da",,,,6652
"鞒","qiao",,,,6653
"鞯","jian",,,,6655
"鞫","ju",,,,6656
"鞣","rou",,,,6657
"鞲","gou",,,,6658
"鞴","bei",,,,6659
"骱","jie",,,,6660
"骷","ku",,,,6662
"鹘","hu","gu",,,6663
"骶","di",,,,6664
"骺","hou",,,,6665
"骼","ge",,,,6666
"髀","bi",,,,6668
"髅","lou",,,,6669
"髂","qia",,,,6670
"髋","kuan",,,,6671
"髌","bin",,,,6672
"魅","mei",,,,6674
"魃","ba",,,,6675
"魇","yan",,,,6676
"魉","liang",,,,6677
"魍","wang",,,,6679
"魑","chi",,,,6680
"飨","xiang",,,,6681
"餍","yan",,,,6682
"餮","tie",,,,6683
"饕","tao",,,,6684
"饔","yong",,,,6685
"髡","kun",,,,6686
"髦","mao",,,,6687
"髯","ran",,,,6688
"髫","tiao",,,,6689
"髭","zi",,,,6691
"髹","xiu",,,,6692
"鬈","quan",,,,6693
"鬏","jiu",,,,6694
"鬟","huan",,,,6696
"鬣","lie",,,,6697
"麽","me","ma","yao","mo",6698
"麾","hui",,,,6699
"縻","mi",,,,6700
"麂","ji",,,,6701
"麈","zhu",,,,6703
"麋","mi",,,,6704
"麒","qi",,,,6705
"鏖","ao",,,,6706
"麝","she",,,,6707
"麟","lin",,,,6708
"黜","chu",,,,6710
"黝","you",,,,6711
"黠","xia",,,,6712
"黟","yi",,,,6713
"黢","qu",,,,6714
"黩","du",,,,6715
"黥","qing",,,,6717
"黪","can",,,,6718
"黯","an",,,,6719
"鼢","fen",,,,6720
"鼯","wu",,,,6722
"鼹","yan",,,,6723
"鼷","xi",,,,6724
"鼽","qiu",,,,6725
"鼾","han",,,,6726
"齄","zha",,,,6727
"埃","ai",,,,3
"癌","ai",,,,9
"隘","ai",,,,15
"暗","an",,,,21
"昂","ang",,,,26
"傲","ao",,,,33
"捌","ba",,,,38
"疤","ba",,,,44
"耙","ba","pa",,,50
"百","bai",,,,57
"斑","ban",,,,63
"板","ban",,,,69
"半","ban",,,,75
"膀","bang",,,,82
"傍","bang",,,,88
"薄","bao","bo",,,95
"报","bao",,,,102
"悲","bei",,,,109
"钡","bei",,,,115
"被","bei","pi",,,121
"甭","beng",,,,128
"鄙","bi",,,,135
"毕","bi",,,,141
"闭","bi",,,,147
"壁","bi",,,,152
"陛","bi",,,,155
"便","bian","pian",,,161
"膘","biao",,,,170
"彬","bin",,,,176
"冰","bing",,,,183
"病","bing",,,,189
"波","bo",,,,196
"伯","bo",,,,202
"泊","bo",,,,208
"补","bu",,,,213
"部","bu",,,,219
"才","cai",,,,225
"菜","cai",,,,231
"惭","can",,,,237
"藏","cang",,,,244
"厕","ce",,,,250
"蹭","ceng",,,,256
"搽","cha",,,,263
"柴","chai",,,,269
"缠","chan",,,,276
"场","chang",,,,283
"敞","chang",,,,290
"朝","chao","zhao",,,297
"掣","che",,,,306
"尘","chen",,,,312
"撑","cheng",,,,319
"程","cheng",,,,326
"吃","chi",,,,334
"弛","chi",,,,340
"赤","chi",,,,346
"虫","chong",,,,352
"愁","chou",,,,360
"臭","chou","xiu",,,366
"除","chu",,,,375
"触","chu",,,,381
"传","chuan","zhuan",,,387
"吹","chui",,,,397
"醇","chun",,,,404
"绰","chuo","chao",,,410
"此","ci",,,,419
"囱","cong",,,,425
"簇","cu",,,,432
"摧","cui",,,,437
"村","cun",,,,445
"措","cuo",,,,451
"瘩","da",,,,457
"戴","dai",,,,463
"待","dai",,,,469
"郸","dan",,,,476
"惮","dan",,,,482
"挡","dang",,,,488
"倒","dao",,,,495
"悼","dao",,,,501
"蹬","deng",,,,507
"堤","di",,,,514
"狄","di",,,,520
"地","di","de",,,526
"缔","di",,,,532
"典","dian",,,,538
"惦","dian",,,,545
"凋","diao",,,,552
"跌","die",,,,558
"丁","ding",,,,565
"锭","ding",,,,571
"懂","dong",,,,578
"兜","dou",,,,585
"都","dou","du",,,592
"睹","du",,,,599
"渡","du",,,,605
"断","duan",,,,611
"墩","dun",,,,617
"盾","dun",,,,624
"垛","duo",,,,630
"惰","duo",,,,636
"额","e",,,,642
"遏","e",,,,648
"儿","er",,,,653
"贰","er",,,,659
"乏","fa",,,,664
"番","fan",,,,670
"凡","fan",,,,676
"饭","fan",,,,683
"房","fang",,,,689
"菲","fei",,,,696
"诽","fei",,,,702
"芬","fen",,,,708
"坟","fen",,,,714
"愤","fen",,,,721
"峰","feng",,,,727
"缝","feng",,,,734
"敷","fu",,,,741
"辐","fu",,,,746
"服","fu",,,,752
"甫","fu",,,,758
"脯","fu",,,,764
"副","fu",,,,769
"阜","fu",,,,775
"附","fu",,,,781
"该","gai",,,,787
"干","gan",,,,793
"赶","gan",,,,799
"刚","gang",,,,805
"杠","gang",,,,812
"搞","gao",,,,819
"搁","ge",,,,825
"革","ge",,,,831
"铬","ge",,,,837
"跟","gen",,,,842
"梗","geng",,,,849
"供","gong",,,,855
"拱","gong",,,,862
"狗","gou",,,,869
"菇","gu",,,,875
"姑","gu",,,,881
"股","gu",,,,887
"瓜","gua",,,,893
"拐","guai",,,,899
"管","guan",,,,906
"广","guang",,,,913
"龟","gui",,,,920
"桂","gui",,,,926
"棍","gun",,,,933
"过","guo",,,,939
"亥","hai",,,,945
"韩","han",,,,951
"翰","han",,,,958
"焊","han",,,,964
"壕","hao",,,,970
"耗","hao",,,,976
"核","he",,,,983
"盒","he",,,,988
"褐","he",,,,994
"很","hen",,,,1000
"衡","heng",,,,1006
"洪","hong",,,,1013
"吼","hou",,,,1020
"忽","hu",,,,1026
"狐","hu",,,,1032
"唬","hu",,,,1037
"华","hua",,,,1044
"话","hua",,,,1050
"环","huan",,,,1057
"唤","huan",,,,1063
"荒","huang",,,,1070
"凰","huang",,,,1077
"挥","hui",,,,1085
"毁","hui",,,,1091
"贿","hui",,,,1097
"诲","hui",,,,1103
"混","hun",,,,1110
"或","huo",,,,1116
"圾","ji",,,,1122
"箕","ji",,,,1128
"鸡","ji",,,,1134
"极","ji",,,,1139
"急","ji",,,,1145
"挤","ji",,,,1151
"冀","ji",,,,1157
"悸","ji",,,,1162
"既","ji",,,,1168
"嘉","jia",,,,1174
"荚","jia",,,,1180
"稼","jia",,,,1186
"监","jian",,,,1192
"肩","jian",,,,1199
"碱","jian",,,,1206
"减","jian",,,,1213
"见","jian","xian",,,1219
"溅","jian",,,,1228
"江","jiang",,,,1235
"酱","jiang",,,,1242
"交","jiao",,,,1249
"铰","jiao",,,,1256
"缴","jiao",,,,1263
"叫","jiao",,,,1270
"街","jie",,,,1276
"捷","jie",,,,1283
"姐","jie",,,,1289
"介","jie",,,,1295
"斤","jin",,,,1301
"仅","jin",,,,1308
"近","jin",,,,1314
"兢","jing",,,,1320
"精","jing",,,,1327
"靖","jing",,,,1340
"揪","jiu",,,,1346
"九","jiu",,,,1353
"舅","jiu",,,,1359
"狙","ju",,,,1365
"咀","ju",,,,1371
"据","ju",,,,1377
"锯","ju",,,,1382
"捐","juan",,,,1388
"撅","jue",,,,1395
"觉","jue",,,,1401
"钧","jun",,,,1407
"郡","jun",,,,1414
"开","kai",,,,1420
"堪","kan",,,,1426
"慷","kang",,,,1432
"拷","kao",,,,1439
"棵","ke",,,,1445
"可","ke",,,,1451
"肯","ken",,,,1457
"空","kong",,,,1463
"寇","kou",,,,1470
"库","ku",,,,1476
"胯","kua",,,,1482
"款","kuan",,,,1488
"旷","kuang",,,,1495
"奎","kui",,,,1502
"坤","kun",,,,1508
"阔","kuo",,,,1515
"辣","la",,,,1521
"婪","lan",,,,1527
"澜","lan",,,,1533
"烂","lan",,,,1539
"郎","lang",,,,1545
"佬","lao",,,,1552
"乐","le","yue",,,1558
"擂","lei",,,,1566
"冷","leng",,,,1572
"离","li",,,,1579
"鲤","li",,,,1584
"丽","li",,,,1590
"傈","li",,,,1596
"沥","li",,,,1602
"俩","lia","liang",,,1607
"敛","lian",,,,1616
"凉","liang",,,,1623
"晾","liang",,,,1630
"撩","liao",,,,1633
"潦","liao","lao",,,1640
"烈","lie",,,,1648
"临","lin",,,,1655
"吝","lin",,,,1661
"铃","ling",,,,1667
"领","ling",,,,1674
"馏","liu",,,,1681
"六","liu",,,,1687
"隆","long",,,,1693
"篓","lou",,,,1700
"庐","lu",,,,1706
"麓","lu",,,,1712
"潞","lu",,,,1718
"驴","lv",,,,1723
"屡","lv",,,,1729
"滤","lv",,,,1735
"卵","luan",,,,1741
"伦","lun",,,,1747
"罗","luo",,,,1754
"落","luo","la",,,1760
"码","ma",,,,1767
"埋","mai",,,,1773
"瞒","man",,,,1779
"蛮","man",,,,1781
"芒","mang",,,,1788
"猫","mao",,,,1794
"茂","mao",,,,1801
"玫","mei",,,,1807
"没","mei","mo",,,1813
"寐","mei",,,,1820
"蒙","meng",,,,1827
"孟","meng",,,,1833
"弥","mi",,,,1840
"密","mi",,,,1846
"免","mian",,,,1852
"描","miao",,,,1858
"蔑","mie",,,,1865
"悯","min",,,,1871
"命","ming",,,,1878
"膜","mo",,,,1884
"莫","mo",,,,1890
"陌","mo",,,,1896
"亩","mu",,,,1902
"幕","mu",,,,1907
"牧","mu",,,,1913
"那","na",,,,1919
"耐","nai",,,,1925
"呢","ne",,,,1936
"妮","ni",,,,1941
"你","ni",,,,1947
"拈","nian",,,,1953
"酿","niang",,,,1960
"镊","nie",,,,1967
"凝","ning",,,,1973
"纽","niu",,,,1980
"努","nu",,,,1986
"挪","nue",,,,1992
"鸥","ou",,,,1998
"啪","pa",,,,2004
"拍","pai",,,,2010
"攀","pan",,,,2016
"判","pan",,,,2022
"胖","pang","pan",,,2028
"胚","pei",,,,2037
"佩","pei",,,,2043
"烹","peng",,,,2049
"膨","peng",,,,2056
"霹","pi",,,,2063
"毗","pi",,,,2068
"痞","pi",,,,2074
"片","pian",,,,2080
"骗","pian",,,,2081
"瞥","pie",,,,2087
"坪","ping",,,,2094
"评","ping",,,,2100
"魄","po",,,,2107
"仆","pu",,,,2113
"朴","pu",,,,2119
"曝","pu","bao",,,2124
"凄","qi",,,,2132
"棋","qi",,,,2137
"齐","qi",,,,2143
"岂","qi",,,,2149
"器","qi",,,,2155
"泣","qi",,,,2160
"扦","qian",,,,2166
"谦","qian",,,,2173
"遣","qian",,,,2180
"歉","qian",,,,2186
"强","qiang","jiang",,,2193
"巧","qiao",,,,2203
"切","qie",,,,2210
"侵","qin",,,,2216
"擒","qin",,,,2222
"氢","qing",,,,2228
"倾","qing",,,,2229
"顷","qing",,,,2236
"邱","qiu",,,,2243
"趋","qu",,,,2249
"驱","qu",,,,2255
"去","qu",,,,2261
"泉","quan",,,,2266
"缺","que",,,,2273
"确","que",,,,2279
"染","ran",,,,2286
"饶","rao",,,,2292
"仁","ren",,,,2298
"刃","ren",,,,2304
"茸","rong",,,,2311
"容","rong",,,,2317
"蠕","ru",,,,2324
"汝","ru",,,,2330
"瑞","rui",,,,2336
"撒","sa",,,,2342
"赛","sai",,,,2348
"嗓","sang",,,,2354
"色","se",,,,2361
"砂","sha",,,,2366
"煞","sha",,,,2373
"闪","shan",,,,2383
"扇","shan",,,,2390
"上","shang",,,,2397
"芍","shao",,,,2404
"奢","she",,,,2411
"摄","she",,,,2417
"砷","shen",,,,2423
"绅","shen",,,,2430
"慎","shen",,,,2437
"升","sheng",,,,2443
"失","shi",,,,2451
"虱","shi",,,,2457
"食","shi","si",,,2463
"屎","shi",,,,2470
"柿","shi",,,,2477
"是","shi",,,,2483
"释","shi",,,,2489
"视","shi",,,,2495
"授","shou",,,,2502
"枢","shu",,,,2508
"淑","shu",,,,2515
"蜀","shu",,,,2525
"树","shu",,,,2531
"漱","shu",,,,2538
"甩","shuai",,,,2544
"谁","shui",,,,2551
"舜","shun",,,,2558
"嘶","si",,,,2565
"死","si",,,,2570
"似","si",,,,2576
"颂","song",,,,2582
"擞","sou",,,,2589
"速","su",,,,2595
"诉","su",,,,2601
"虽","sui",,,,2606
"穗","sui",,,,2613
"笋","sun",,,,2619
"索","suo",,,,2625
"她","ta",,,,2631
"胎","tai",,,,2637
"太","tai",,,,2643
"滩","tan",,,,2650
"谈","tan",,,,2656
"叹","tan",,,,2662
"淌","tang",,,,2674
"萄","tao",,,,2681
"套","tao",,,,2687
"梯","ti",,,,2693
"蹄","ti",,,,2699
"涕","ti",,,,2705
"田","tian",,,,2711
"条","tiao",,,,2717
"厅","ting",,,,2724
"庭","ting",,,,2731
"同","tong",,,,2738
"筒","tong",,,,2744
"凸","tu",,,,2751
"涂","tu",,,,2757
"团","tuan",,,,2763
"退","tui",,,,2769
"鸵","tuo",,,,2776
"拓","tuo",,,,2782
"娃","wa",,,,2788
"弯","wan",,,,2794
"完","wan",,,,2800
"宛","wan",,,,2806
"枉","wang",,,,2813
"忘","wang",,,,2818
"违","wei",,,,2825
"潍","wei",,,,2831
"尾","wei",,,,2838
"胃","wei",,,,2844
"尉","wei","yu",,,2850
"闻","wen",,,,2857
"翁","weng",,,,2864
"我","wo",,,,2870
"呜","wu",,,,2876
"无","wu",,,,2882
"武","wu",,,,2888
"伍","wu",,,,2893
"物","wu",,,,2899
"熙","xi",,,,2905
"嘻","xi",,,,2911
"息","xi",,,,2916
"熄","xi",,,,2922
"袭","xi",,,,2928
"洗","xi",,,,2934
"瞎","xia",,,,2939
"侠","xia",,,,2946
"掀","xian",,,,2952
"贤","xian",,,,2959
"嫌","xian",,,,2965
"县","xian",,,,2970
"线","xian",,,,2977
"襄","xiang",,,,2983
"享","xiang",,,,2991
"萧","xiao",,,,2998
"消","xiao",,,,3005
"校","xiao","jiao",,,3011
"鞋","xie",,,,3020
"胁","xie",,,,3026
"泄","xie",,,,3033
"锌","xin",,,,3039
"信","xin",,,,3045
"兴","xing",,,,3051
"幸","xing",,,,3058
"匈","xiong",,,,3065
"朽","xiu",,,,3072
"墟","xu",,,,3078
"徐","xu",,,,3084
"序","xu",,,,3090
"续","xu",,,,3096
"旋","xuan",,,,3101
"薛","xue",,,,3108
"循","xun",,,,3115
"殉","xun",,,,3121
"压","ya",,,,3127
"芽","ya",,,,3133
"雅","ya",,,,3139
"阉","yan",,,,3145
"蜒","yan",,,,3151
"炎","yan",,,,3157
"演","yan",,,,3163
"唁","yan",,,,3170
"殃","yang",,,,3176
"疡","yang",,,,3183
"痒","yang",,,,3189
"瑶","yao",,,,3196
"姚","yao",,,,3202
"噎","ye",,,,3209
"也","ye",,,,3214
"腋","ye",,,,3220
"揖","yi",,,,3226
"夷","yi",,,,3232
"疑","yi",,,,3237
"蚁","yi",,,,3243
"艺","yi",,,,3249
"役","yi",,,,3255
"亦","yi",,,,3260
"益","yi",,,,3266
"谊","yi",,,,3270
"茵","yin",,,,3276
"姻","yin",,,,3282
"尹","yin",,,,3288
"鹰","ying",,,,3295
"荧","ying",,,,3301
"硬","ying",,,,3308
"庸","yong",,,,3315
"永","yong",,,,3322
"悠","you",,,,3328
"油","you",,,,3335
"佑","you",,,,3341
"淤","yu",,,,3347
"舆","yu",,,,3353
"渝","yu",,,,3359
"雨","yu",,,,3364
"羽","yu",,,,3370
"遇","yu",,,,3376
"狱","yu",,,,3382
"裕","yu",,,,3387
"冤","yuan",,,,3393
"园","yuan",,,,3400
"苑","yuan",,,,3407
"越","yue",,,,3413
"阅","yue",,,,3420
"允","yun",,,,3426
"孕","yun",,,,3432
"宰","zai",,,,3439
"暂","zan",,,,3445
"糟","zao",,,,3451
"蚤","zao",,,,3457
"责","ze",,,,3464
"怎","zen",,,,3469
"渣","zha",,,,3476
"栅","zha","shan",,,3482
"宅","zhai",,,,3490
"粘","zhan","nian",,,3497
"占","zhan",,,,3506
"章","zhang",,,,3512
"帐","zhang",,,,3520
"昭","zhao",,,,3527
"肇","zhao",,,,3534
"辙","zhe",,,,3540
"斟","zhen",,,,3547
"针","zhen",,,,3553
"争","zheng",,,,3567
"症","zheng",,,,3574
"蜘","zhi",,,,3581
"织","zhi",,,,3587
"侄","zhi",,,,3594
"旨","zhi",,,,3600
"致","zhi",,,,3606
"秩","zhi",,,,3612
"窒","zhi",,,,3619
"终","zhong",,,,3625
"周","zhou",,,,3632
"帚","zhou",,,,3639
"株","zhu",,,,3646
"逐","zhu",,,,3652
"嘱","zhu",,,,3658
"贮","zhu",,,,3664
"抓","zhua",,,,3671
"撰","zhuan",,,,3677
"壮","zhuang",,,,3685
"缀","zhui",,,,3692
"琢","zhuo",,,,3699
"茁","zhuo",,,,3700
"咨","zi",,,,3707
"孜","zi",,,,3712
"自","zi",,,,3718
"宗","zong",,,,3724
"揍","zou",,,,3731
"诅","zu",,,,3737
"醉","zui",,,,3743
"左","zuo",,,,3749
"座","zuo",,,,3755
"丕","pi",,,,3761
"丨","shu",,,,3767
"爻","yao",,,,3773
"睾","gao",,,,3780
"乩","ji",,,,3786
"仄","ze",,,,3792
"厮","si",,,,3797
"匾","bian",,,,3803
"刳","ku",,,,3810
"剜","wan",,,,3816
"劓","yi",,,,3822
"仡","ge",,,,3828
"伢","ya",,,,3833
"伫","zhu",,,,3839
"佟","tong",,,,3845
"侏","zhu",,,,3854
"俦","chou",,,,3861
"俜","ping",,,,3867
"倬","zhuo",,,,3874
"倥","kong",,,,3881
"偬","zong",,,,3888
"僖","xi",,,,3894
"儇","xuan",,,,3900
"龠","yue",,,,3907
"馘","guo",,,,3913
"匐","fu",,,,3919
"衮","gun",,,,3925
"嬴","ying",,,,3931
"冢","zhong",,,,3938
"讷","ne","na",,,3945
"诓","kuang",,,,3952
"诠","quan",,,,3959
"诶","ei",,,,3966
"谄","chan",,,,3972
"谕","yu",,,,3979
"谝","pian",,,,3984
"谫","jian",,,,3991
"卺","jin",,,,3998
"阪","ban",,,,4002
"陧","nie",,,,4009
"隗","kui","wei",,,4015
"邴","bing",,,,4023
"郏","jia",,,,4029
"郦","li",,,,4036
"郫","pi",,,,4041
"鄣","zhang",,,,4047
"奂","huan",,,,4054
"勖","xu",,,,4061
"鬯","chang",,,,4067
"垡","fa",,,,4074
"圬","wu",,,,4080
"坜","li",,,,4086
"坫","dian",,,,4091
"坳","ao",,,,4098
"垧","shang",,,,4104
"埙","xun",,,,4111
"埤","pi",,,,4117
"堀","ku",,,,4123
"塬","yuan",,,,4129
"懿","yi",,,,4136
"芨","ji",,,,4141
"芫","yuan","yan",,,4147
"芘","pi","bi",,,4154
"芴","wu",,,,4161
"苎","zhu",,,,4166
"茇","ba",,,,4173
"茌","chi",,,,4178
"茕","qiong",,,,4185
"茈","ci","zi",,,4192
"茯","fu",,,,4199
"荀","xun",,,,4204
"荥","xing","ying",,,4211
"莰","kan",,,,4219
"莜","you",,,,4226
"莸","you",,,,4232
"莼","chun",,,,4238
"萋","qi",,,,4245
"萑","zhui","huan",,,4251
"菪","dan",,,,4259
"葑","feng",,,,4266
"葺","qi",,,,4272
"葶","ting",,,,4278
"蓐","ru",,,,4285
"蒺","ji",,,,4291
"蓣","yu",,,,4298
"蔟","cu",,,,4304
"蕙","hui",,,,4310
"瞢","meng",,,,4316
"薏","yi",,,,4323
"薹","tai",,,,4328
"蘧","qu",,,,4335
"弈","yi",,,,4340
"奘","zang",,,,4346
"抟","tuan",,,,4353
"拶","za",,,,4360
"揶","ye",,,,4365
"掬","ju",,,,4371
"揸","zha",,,,4377
"摒","bing",,,,4383
"搠","shuo",,,,4390
"撖","han",,,,4397
"擀","gan",,,,4403
"攥","zuan",,,,4409
"叱","chi",,,,4416
"吖","a",,,,4422
"呔","dai",,,,4427
"吲","yin",,,,4434
"咚","dong",,,,4440
"咧","lie",,,,4451
"哕","yue",,,,4457
"哜","ji",,,,4463
"哞","mou",,,,4469
"哳","zha",,,,4475
"啧","ze",,,,4482
"啁","zhou",,,,4487
"啵","bo",,,,4494
"喋","die",,,,4500
"喁","yong",,,,4506
"喽","lou",,,,4513
"嗉","su",,,,4519
"嗦","suo",,,,4525
"嗳","ai",,,,4531
"辔","pei",,,,4537
"嘣","beng",,,,4543
"噗","pu",,,,4550
"噌","ceng",,,,4556
"噻","sai",,,,4562
"囝","jian","nan",,,4569
"圉","yu",,,,4577
"帱","chou",,,,4583
"幛","zhang",,,,4589
"岙","ao",,,,4599
"岢","ke",,,,4604
"峁","mao",,,,4610
"峥","zheng",,,,4616
"崆","kong",,,,4624
"嵬","wei",,,,4630
"嵩","song",,,,4637
"嶷","yi",,,,4643
"徉","yang",,,,4649
"徵","zheng",,,,4656
"犷","guang",,,,4663
"狨","rong",,,,4670
"狳","yu",,,,4677
"猡","luo",,,,4683
"猹","cha",,,,4689
"獍","jing",,,,4695
"夥","huo",,,,4702
"饩","xi",,,,4708
"饽","bo",,,,4714
"馐","xiu",,,,4720
"庑","wu",,,,4726
"庵","an",,,,4732
"廛","chan",,,,4738
"忤","wu",,,,4749
"忸","niu",,,,4755
"怍","zuo",,,,4761
"恸","tong",,,,4767
"悖","bei",,,,4774
"悌","ti",,,,4780
"惘","wang",,,,4786
"愣","leng",,,,4793
"慵","yong",,,,4799
"忝","tian",,,,4806
"闶","kang",,,,4813
"阊","chang",,,,4820
"阖","he",,,,4827
"汔","qi",,,,4833
"沐","mu",,,,4838
"汶","wen",,,,4844
"泷","shang","long",,,4850
"沱","tuo",,,,4860
"洌","lie",,,,4866
"洎","ji",,,,4872
"浏","liu",,,,4878
"涠","wei",,,,4884
"渎","du",,,,4896
"淝","fei",,,,4901
"湮","yan",,,,4908
"湓","pen",,,,4914
"溱","qin",,,,4920
"溧","li",,,,4926
"滏","fu",,,,4932
"潇","xiao",,,,4938
"潴","zhu",,,,4945
"澌","si",,,,4951
"濉","sui",,,,4957
"濮","pu",,,,4963
"瀛","ying",,,,4969
"宕","dan",,,,4975
"寤","wu",,,,4982
"謇","jian",,,,4987
"迦","jia",,,,4994
"逦","li",,,,5000
"逶","wei",,,,5006
"遐","xia",,,,5012
"遽","ju",,,,5019
"彗","hui",,,,5024
"孱","chan","can",,,5031
"妪","yu",,,,5045
"妤","yu",,,,5051
"娅","ya",,,,5057
"姘","pin",,,,5062
"娣","di",,,,5069
"婕","jie",,,,5074
"婷","ting",,,,5081
"嫔","pin",,,,5087
"嫘","lei",,,,5094
"嬷","mo",,,,5100
"孳","zi",,,,5106
"驷","si",,,,5111
"骁","xiao",,,,5117
"骖","can",,,,5124
